Title,Price($),Address,Date Posted,Building Type,Bedrooms,Bathrooms,Utilities,Wi-Fi and More,Parking Included,Agreement Type,Move-In Date,Pet Friendly,Size (sqft),Furnished,Air Conditioning,Personal Outdoor Space,Smoking Permitted,Appliances,Amenities,Description,Visit Counter,url
Forest Hill Residences - 1 Bedroom Apartment for Rent,2000,"780 Eglinton Avenue West, Toronto, ON, M5N 1E9",3/8/2024 5:49,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,500,No,No,Balcony,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/forest-hill-residences-1-bedroom-apartment-for-rent/1682907878
Mid-Town Toronto 1 Bedroom Rental!  Davisville & Mt. Pleasant,2295,"268 Merton Street, Toronto, ON, M4S 1A9",3/8/2024 0:08,Apartment,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,Not Available,No,Yes,Balcony,No,"Laundry (In Building), Dishwasher, Fridge / Freezer",Elevator in Building,"Live well at Ewart Angus House Apartments; perfectly located at Davisville Avenue and Mt. Pleasant Road. Nearby the Davisville TTC station, Toronto City Tennis Club, Sobeys and local transit. We are surrounded by convenience! Our roof-top patio is the perfect place to entertain and host your next gathering! This vibrant Toronto neighbourhood will fulfill your every need.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/mid-town-toronto-1-bedroom-rental-davisville-mt-pleasant/1674350779
Forest Hill Residences - 3 Bedroom Apartment for Rent,4700,"780 Eglinton Avenue West, Toronto, ON, M5N 1E9",3/7/2024 0:09,Apartment,3,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,"2,026",No,No,Balcony,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/forest-hill-residences-3-bedroom-apartment-for-rent/1665804729
831 Kennedy Road - 831 Kennedy Apartment for Rent,2699,"831 Kennedy Road, Toronto, ON, M1K 2E3",2/29/2024 14:54,Apartment,2,1,,Not Included,0,1 Year,,Yes,986,No,No,Not Included,No,Fridge / Freezer,Elevator in Building,"Situated in a family-oriented area of Scarborough, 831 Kennedy Helen Towers is a wonderful rental community located close to several schools, a childcare centre, a community centre, public library, and shopping. Your home backs onto Treverton Park – the perfect place to walk your dog or take the kids to the playground. There is a grocery store and a Shoppers Drug Mart just steps away on Eglinton Avenue East. The TTC stops outside your door and The Kennedy subway station, the Kennedy GO station, and Scarborough RT are a short walk away – making all parts of Toronto and the GTA easily accessible. All the shopping and entertainment options of Eglinton Town Centre and Eglinton Square are minutes away as well. Centennial College Ashtonbee Campus, Ashtonbee Reservoir Park, Wexford Park and nature trails are all close by.Your bright and spacious, pet-friendly rental apartment features gleaming parquet floors and a private balcony. Enjoy the convenience of on-site laundry facilities, plenty of visitor parking, and parking available for you. Experience the peace of mind that comes with monitored security cameras and a friendly on-site management team – there to handle any maintenance issues that may arise. Helen Towers is a Certified Rental Building.If you're looking for a comfortable, convenient, and family-friendly place to call home, you can stop searching. Helen Towers (831  Kennedy Road) is ready to welcome you. Incentive: - FMR- First Month Rent for Free nullBuilding OverivewCurrent PromotionsHurry! 1 Month Free - For a limited time only | Call Today!For a limited time, you can receive ONE MONTH FREE on a 12-month lease. *Receive your first month free on select suites for a limited time only. Contact the leasing team for details. Valid on new move-ins. Pricing, Incentives, and availability are subject to change or end without notice. Terms & Conditions apply. All pictures shown may not be representative of all suites available. E.&O.E. Call our dedicated team today to apply!",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/831-kennedy-road-831-kennedy-apartment-for-rent/1686827384
1 Bedroom Apartment for Rent Bathurst /Steeles in North York!,2350,"12 Rockford Road, Toronto, ON, M2R 3A2",3/3/2024 0:07,Apartment,1,1,,Not Included,0,1 Year,,Yes,Not Available,No,No,Not Included,Yes,,,"Live well at Rockford Apartments; perfectly located near Steeles Avenue West and Bathurst Street. Steps to Rockford Public School, Rockford Child Care and Lissom Park. We are surrounded by convenience! All these services compliment your bright and airy living space. Enjoy sipping coffee from your large balcony or take a dip in our seasonal pool. This vibrant North York neighbourhood will fulfill your every need.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-bathurst-steeles-in-north-york/1665425994
Private room for rent in Scarborough Victoria park and Lawrence,,"Scarborough Rd, Toronto, ON M4E",3/10/2024 1:15,,,,,,,,,,,Yes,,,,,,"Private room for rent in city of Scarborough Victoria park and lawrence from April 1th for details please send me message
Available furnished or unfurnished
Near all major grocerie stores
Utilities and internet included
Shared washroom kitchen with a family",34 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/private-room-for-rent-in-scarborough-victoria-park-and-lawrence/1687778641
Vaughan Metropolitan Centre- Condo for rent,2500,"Brampton, ON L6P",3/10/2024 1:15,Condo,2,2,,Not Included,0,1 Year,1-Apr-24,No,723,No,No,Balcony,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building",New Two Bedroom Condo for rent.,346 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/vaughan-metropolitan-centre-condo-for-rent/1684048268
A room for rent in a two bedroom apartment,900,"1505 Wilson Ave, North York, ON M3M 1G9",3/10/2024 1:10,,,,,,,,,,,No,,,,,,Looking for a roommate to rent out a second room in a two bedroom apartment .Preferably a female,43 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/a-room-for-rent-in-a-two-bedroom-apartment/1687778308
Clean and bright room for rent On Main floor,1000,"28 Hexham Dr, Toronto, M1R 1J6",3/10/2024 1:02,,,,,,,,,No,,Yes,,,,,,"Fully furnished room on MAIN FLOOR for a MALE like a student or a professional worker.
The room located on Main floor and completely furnished: a bed, a desk, and a chair, bedding stuff is provided as well.
Laundry on the weekend only.
Shared kitchen.
Shared 3 pcs. bathroom (shower), toilet and sink with other 3 tenants
Located at Lawrence Avenue E and Pharmacy Road
NO Drugs
No smoking, No party, No pets.
All utilities are including.
High speed internet
1000 per person per month.
Please reply with your age, background and status in Canada.
Requirements:
• 1st & Last month’s rent.
• Valid Photo Id,
• Proof of employment/ Income
• References
Text for more information. Thanks",21 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/clean-and-bright-room-for-rent-on-main-floor/1687777790
Fantastic 1 Bedroom in King W & a Fantastic Price (incl util),2300,"357 King St W, Toronto, ON",3/10/2024 1:00,Condo,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Apr-24,Limited,521,No,Yes,Not Included,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Concierge, Elevator in Building","Enjoy living in an amazing building surrounded by the wonderful King West amenities. One bedroom unit with utilities (electricity, water, heating / cooling) included.",22 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/fantastic-1-bedroom-in-king-w-a-fantastic-price-incl-util/1687777337
Two Bedroom Plus Two Full Washroom with 1 Parking and 1 Locker,2850,"3091 Dufferin St, Toronto, ON M6A 0C4",3/10/2024 0:55,Condo,2,2,"Hydro_No,Heat_Yes,Water_Yes",Not Included,1,1 Year,20-Mar-24,Yes,700,No,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building","Sundrenched Two Bedroom Plus Two Full Washroom with 1 Parking and 1 Locker in Treviso Condo, walking distance to Lawrence west TTC Subway and Yorkdale Mall.
- A Spacious floorplan, hardwood floor no carpet with balcony to enjoy at your leisure.
- Appliances include - Fridge, Stove, microwave, dishwasher, ensuite washer & dryer.
- Minutes to Lawrence west TTC Subway, Yorkdale Mall, Restaurants, Grocery stores (steps to 24 hours shoppers drug mart), Gas Station, Health Clinic, Schools & Park
- Building amenities includes: 24-hour Concierge/security, Ensuite Laundry, Visitor Parking, Gym, Swimming Pool, Sauna, Rooftop BBQ lounge Area, Terrace, Party Room, Theater room, Games room and much more!
- Close to Highway 401 & all major Transit Routes. TTC bus stops right at the building doorstep with 24 hours TTC bus service.
- One Straight Bus to YYC Airport, bus stop at building doorstep – 24 hours bus service.
Address – 3091 Dufferin Street, Toronto, Ontario, M6A0C4
Required documents – employment letter, 2 recent pay slip, Equifax or Transunion credit report, ID and references.",25 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/two-bedroom-plus-two-full-washroom-with-1-parking-and-1-locker/1687777374
Room furnished short term,1100,"Toronto, ON M4C 1L4",3/10/2024 0:47,,,,,,,,,No,,Yes,,,,,,"Room furnished short term
Upper Beach on quiet residential street .bright kitchen with eat-in space, private entrance -
Convenient and trendy location, 3 minute walk to Subway 15 minutes to Beach
steps away from all amenities the Beach, tennis court, restaurants, grocery stores, Shoppers mall ,cafes, brunch , gyms, and parks.
**Key Detail
Suitable for a single
Travelers ,students
International students
Non smoker of any-kind .no pets no party +hydro +security deposit
Please reply with some information about yourself and a proper phone number for communication
plz note: price would be variable base on duration of your stay",15 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-furnished-short-term/1687776795
BEAUTIFUL  P RIVATE ROOM  FURNISHED FEMALE. EGLINTON& GOLF CLUB,750,"Scarborough, ON M1J 3J7",3/10/2024 0:46,,,,,,,,,No,,Yes,,,,,,"FOR LADIES A BEAUTIFUL PRIVATE LARGE BEDROOM
FULLY FURNISHED IN SCARBOROUGH
NEAR GOLF CLUB ROAD AND KINGSTON RD.
SEPARATE ENTRANCE
ALL INCLUDED WITH
HEAT HYDRO WATER GAS ELECTRICITY
AIR CONDITIONING.
HIGH SPEED INTERNET WITH WIFI.
FURNIFHRD WITH LARGE QUEEN SIZE BED
CLOSET DRESSER WITH MIRROR
TABLES CHAIRA. DESK.
SHARE LARGE WASHROOM WITH A QUIETGIRL.
NO SMOKING NO PETS PLEASE.
CLOSE TO TTC, ONE BUS TO SUBWAY.",37 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/beautiful-p-rivate-room-furnished-female-eglinton-golf-club/1687776757
Room for rent 550$,,"Scarborough, ON M1E 2Z6",3/10/2024 0:45,,,,,,,,,No,,Yes,,,,,,"clean/furnished room for rent in basement and one room for rent In first floor . Smoking and drinking is not allowed. First and last payment should. All utilities are included( internet, water, electricity). You can use laundry in week ends. We can provide bed, mattress, a table and a chair. You can use the living area also. If you like we can provide food. Only tamil, kerala boys expect. Thanks
If you interested please call or text me 6476140908",14 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent-550/1687776713
ROOM FOR RENT,940,"Etobicoke, ON M9W 4L7",3/10/2024 0:44,,,,,,,,,No,,Yes,,,,,,"1 PRIVATE SPACIOUS ROOM FOR RENT starting APRIL 1. KITCHEN shared with other girl. SEPARATE ENTRANCE. 1st FLOOR. Clean house, huge kitchen. Hydro, water, gas, laundry, high speed internet included. LOOKING FOR QUIET AND CLEAN 1 FEMALE. NO PETS. NO SMOKERS. CAR PARKING AVAILABLE. FOR MORE DETAILS PLEASE SEND A MESSAGE WITH THE PHONE NUMBER.",26 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent/1687776616
"U-Waterloo discount - Summer Co-op, 2 BR *DOWNTOWN*",2990,"305 Ontario Street, Toronto, ON",3/10/2024 0:39,,,,,,,,,No,,Yes,,,,,,3nd floor - Stylish two bedroom apartment with hybrid office (murphy bed-desk in second bedroom) / Wood burning fireplace / tub with shower / ensuite laundry washer & dryer / 4 piece kitchen (including new dishwasher) / Optional two desk configuration / high speed internet (WiFi and wired ethernet connection ) / walk out balcony / shared backyard with BBQ.,32 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/u-waterloo-discount-summer-co-op-2-br-downtown/1687776281
Downtown house furnished bedroom available,950,"Toronto, ON M6G 1Z6",3/10/2024 0:36,,,,,,,,,No,,Yes,,,,,,"Downtown (
Bloor/Christie) house room for rent",60 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/downtown-house-furnished-bedroom-available/1687776061
Partially Furnished 2Bed Room basement for rent at Scarborough.,2000,"Scarborough, ON M1G 2V7",3/10/2024 0:33,,,,,,,,,No,,Yes,,,,,,Partially Furnished 2Bed Room basement for rent at Scarborough.,47 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/partially-furnished-2bed-room-basement-for-rent-at-scarborough/1687775874
Rent Place,450,"Thorncliffe Park Dr, Toronto, ON M4H",3/10/2024 0:31,,,,,,,,,No,,No,,,,,,*Space available for 1 Muslim person in Thorncliffe park drive area from 1stApril2024. Please contact at *437-226-0683*,49 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/rent-place/1687775702
Fully furnished stylish office,1750,"Toronto, ON M6H 1A3",3/10/2024 0:30,,,,,,,,,,"1,000",Yes,,,,,,"FULLY FURNISHED 950/sqf private office space for rent. Versatile creative office space in little italy unique and stylish right at the corner of College St. and Ossington Ave. great for creatives, or anyone who needs a quiet space to work and meet clients. Ossington Ave. & College St. meeting room, tv, wifi, and fridge. Close convenient on streetcar line. 2 min to subway.",87 visits,https://www.kijiji.ca/v-commercial-office-space/city-of-toronto/fully-furnished-stylish-office/1684749121
Furnished 2Bed Room basement rent close to centennial progress.,2200,"Scarborough, ON M1G 2V7",3/10/2024 0:28,,,,,,,,,No,,Yes,,,,,,Furnished 2Bed Room basement rent close to centennial progress.,20 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/furnished-2bed-room-basement-rent-close-to-centennial-progress/1687775519
Room St.Clair & Dufferin From April 1,800,"York, ON M6E 3H6",3/10/2024 0:27,,,,,,,,,No,,Yes,,,,,,"Basement furnished room available April 1
St Clair / Dufferin area
Room is brand new renovated
No extra fees. All inclusive
Unlimited Hi-Speed Wi-Fi internet
Available Coin Laundry
Close to schools, banks, bakery, shops, restaurants, grocery
24 hours public transportation
Single person only",28 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-st-clair-dufferin-from-april-1/1687775448
4-MONTH SUBLEASE (FURNISHED) (5 MINS TO UofT),1050,"28 Cecil Street, Toronto, ON",3/10/2024 0:25,,,,,,,,,Yes,,Yes,,,,,,The room is available from May 1 to Aug 30. It is extremely close to UofT and is fully furnished. All amenities are present in the building. The rent is $1050 (First and last month's rent is required),58 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/4-month-sublease-furnished-5-mins-to-uoft/1687775310
