Title,Price($),Address,Date Posted,Building Type,Bedrooms,Bathrooms,Utilities,Wi-Fi and More,Parking Included,Agreement Type,Move-In Date,Pet Friendly,Size (sqft),Furnished,Air Conditioning,Personal Outdoor Space,Smoking Permitted,Appliances,Amenities,Description,Visit Counter,url
Sharing Room-Seneca/Lambton/Centennial/Northern/Loyalist Girls,599,"Scarborough, ON M1T 3B2",2024-02-13 15:18:39,,,,,,,,,No,,Yes,,,,,,"Separate rooms for rent available in basement apartment separate walk out entrance.
Major intersection Kennedy and Finch in Scarborough.
Close to IBM, TD bank, CIBC, Scotia and Bank of Montreal, good to reach Software engineers to their clients.
Close to Indian supermarket, Halal Pizza stores,
Halal Meat Market.
Good for international female students,
bus stop in front of the house.
Building maintenance issues solved immediately
as owner lives on upper floor.
Ideal for Centennial college, Seneca College, U of T Scarborough, Lambton college, Loyalist college, Anderson college, York university and Ryerson University.
Individual rooms or share the room with other student and save money.
we understand how hard for students pay rent,
every dollar counts.
All the utilities included.
High speed internet complimentary,
Laundry also included. (do not bring friends laundry here)
More information introduce yourself
with name and contact phone number.
present some residents are female software
Engineers from India",857 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/sharing-room-seneca-lambton-centennial-northern-loyalist-girls/1601886369
Spacious West end Toronto furnished sublet $2050,2050,"Etobicoke, ON M9R 1T2",2024-02-13 15:12:59,,,,,,,,,,,Yes,,,,,,"Short term sub-let of whole apartment. Well maintained building. Very spacious unit. One bedroom, One washroom. Clean, comfortable fully furnished.
All inclusive (including all utilities and internet).
Available for two or three months $2050 month. One bus to Pearson Airport. One bus to Bloor subway line. Close to Etobicoke North Go Station (which goes to Union Station). About 2 minutes to access 401/ 427 so great for driving. Few minutes to 410, Mississauga.
Close to Humber College, Airport Strip, Convention Center.
No smoking.",79 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/spacious-west-end-toronto-furnished-sublet-2050/1685182146
1 Bedroom Apartment Sublet Next to UofT Campus,2562,"Toronto, ON M5S 2W9",2024-02-13 14:57:01,,,,,,,,,Yes,,Yes,,,,,,Fully furnished apartment with 1 bedroom and 1 bathroom in the Bay-Bloor Corridor of downtown Toronto. The apartment is a 3-minute walk from the University of Toronto campus and is very close to two main subway lines (Bay Station and Museum Station).,80 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/1-bedroom-apartment-sublet-next-to-uoft-campus/1685180546
Furnished apartment Summer Sublease,2600,"Toronto, ON M5J 2Z6",2024-02-13 14:40:04,,,,,,,,,Yes,,Yes,,,,,,"This is a one plus den apartment. With a total rent of $2600. I am subleasing this apartment from May 2024 to August 2024. The rent includes water and heat and excludes hydro and internet. It is a furnished apartment that Includes a bed, tv, sofa, refrigerator, kitchen utensils etc and in-unit Washer and Dryer. The building has a gym, study room, theatre room, party hall, swimming pool etc.
It is a 6 minute walk to Union Station/Scotiabank Arena. 10 minute walk to Harbourfront and 2 minutes to streetcar Toronto island ferry. CIBC building right infront(access to bank and ATM). Convenience store right below. Longos is a 10 minute minute walk from the unit.
A student/working professional preferred. Only expectations from you are to keep apartment with good care and pay rent on time.",106 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/furnished-apartment-summer-sublease/1685178890
Student Furnished room with 1 meal,1100,"East York, ON M4G 1J6",2024-02-13 14:29:06,,,,,,,,,No,,Yes,,,,,,"Furnished room in 3-bedroom apartment has double bed, shelving unit, wardrobe, end table
Share hall bathroom
Supper provided
20 minutes to downtown",71 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/student-furnished-room-with-1-meal/1685177706
"Open Concept Loft, 18' ceiling, Live/Work",3600,"Toronto, ON M6N 3P1",2024-02-13 14:02:23,Apartment,Bachelor/Studio,1,"Hydro_Yes,Heat_Yes,Water_Yes",Not Included,0,1 Year,"March 1, 2024",Limited,"1,800",No,Yes,Not Included,Outdoors only,Laundry (In Building),,"$3,600.00 + HST per month
Available Mar 1 2024
---------------------------------
Includes all utilities
3-piece bathroom
High ceilings
Air Conditioning",527 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/open-concept-loft-18-ceiling-live-work/1636715027
1 Beautiful basement for lease near Mimico Go,1650,"Etobicoke, ON M8Z 1E3",2024-02-13 13:31:33,Basement,1,1,,Not Included,0,1 Year,"February 13, 2024",No,500,No,Yes,Not Included,No,"Laundry (In Unit), Fridge / Freezer",,"Basement Apartment for Rent！
Toronto (At Mimico GO Station)
Royal York Rd. and QEW
Asking: $1,650/Month
1 Bedroom
️ 0 Parking
500 SQFT
Occupancy date: Immediate
✅ Great location
✅ Near GO Station
✅ Near Sherway Gardens Mall",319 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-beautiful-basement-for-lease-near-mimico-go/1685172156
Room for rent,,"165 Canon Jackson Dr, York, ON M6M 2G1",2024-02-13 10:08:50,,,,,,,,,No,,Yes,,,,,,"Hi There,
I have a brand new Room for rent in sharing apartment with seprate washroom and shared kitchen, never lived apartment on the 3rd floor available for rent, This room also have a balcony. Available on 1st Jan. Tenants must be Non smoking and No pets Please.
Wifi is free for one year.
Address: 165 Canon Jackson Dr, Toronto, ON
Please call for more details. 647-965-5495",444 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent/1680060888
2 bedroom main floor apt at Lawrence/Markham available Mar 1,2280,"Lucasville, NS H0H0H0",2024-02-13 07:46:31,House,2,1,,Not Included,1,1 Year,"March 1, 2024",No,800,No,Yes,Yard,No,"Laundry (In Unit), Fridge / Freezer",,"2 bedroom main floor apt at Lawrence/Markham available Mar 1
For SMALL family only
Beautiful detached house on a quiet street near Markham/Lawrence available Mar 1st. Main floor 2 bedroom apartment with beautiful ravine view. Large windows and closet space. Open concept kitchen.
Walking distance to all the amenities, school, park, bus stops etc. Close to U of T.
Fridge, stove, laundry included. Can provide One car parking.
$2280 rent and utilities share with downstairs tenant per month.
No pets, no smoke, no pot
Required papers:
1). Job letter
2). Credit check report
Please call or text to James at 416-820-3636(cell)",99 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-main-floor-apt-at-lawrence-markham-available-mar-1/1685159730
Private Room for Rent near Fairview Mall in Don Mills,1150,"North York, ON M3A 3B2",2024-02-13 05:58:16,,,,,,,,,,,No,,,,,,"One private master bedroom available for rent from March 1st/2nd in a beautiful apartment near Don Mills for single occupancy. Location is very safe and convenient and near to all grocery stores, subway stations, gym, schools and bus stop is right front of the building. Car parking is extra need to check with management. Looking for working professionals or students. The room is unfurnished, but can be furnished upon reasonable request. Viewing can be arranged for genuine requests. If interested, please send a little introduction and lease period, only genuine requests will be replied.",203 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/private-room-for-rent-near-fairview-mall-in-don-mills/1685157099
apartment available for rent downtown toronto female march only,700,"Pembroke St, Toronto, ON M5A 3Z1",2024-02-13 05:37:39,,,,,,,,,Yes,,Yes,,,,,,"Studio Apartment available for rent on sharing basis in the heart of downtown Toronto. 10 minutes from Eaton Centre and Dundas Station. 5 minutes from bus stops and street cars. 10 minutes from grocery stories.
Available for 1 month- March.
Rent- 700$ per month (inclusive of utilities)
Only females",645 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/apartment-available-for-rent-downtown-toronto-female-march-only/1685156512
Scarborough all new basement apartment  for rent,2200,M1W3S1,2024-02-13 05:10:08,,,,,,,,,No,,No,,,,,,"All new basement apartment for rent
Scarborough 2 Bed 2 wr bigger windows . close to schools,shopping,bus stops. stainless steel appliances, seprate entrace, 1 parking. standard requriments are required with full credit report.
rent plus $100 for utilites",87 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/scarborough-all-new-basement-apartment-for-rent/1685155557
Elegant 1 Bedroom Condo at Yonge and Finch,2400,"North York, Toronto, ON M2N 7A2",2024-02-13 04:18:05,Apartment,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Cable / TVInternet,1,1 Year,"March 1, 2024",Limited,600,No,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Elevator in Building","- Excellent location on Yonge Street, just south of Finch
- Spacious open-concept one bedroom condo with balcony
- Close to subway, GO Bus, 401 and 404
- Location is close to all of life's essentials; Metro, Shopper's Drug Mart, cinema, café's, restaurants and shops
- 6 premium appliances: side by side frost-free refrigerator, self-cleaning stove, dishwasher, microwave and stacked washer and dryer
- Hardwood flooring in foyer, hallway, living and dining areas
- Ceramic floor tiles in kitchen and bathroom
- 1 parking space close to elevator
- 24 hour concierge
- Indoor swimming pool, whirlpool, exercise room, sauna, tennis court, bowling alley and a virtual reality golf centre
- Building by Tridel",168 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/elegant-1-bedroom-condo-at-yonge-and-finch/1685153286
Apartment for Rent in Downtown Toronto (Entertainment District),2300,"Nelson Street, Toronto, ON",2024-02-13 02:39:28,Condo,1,1,"Hydro_No,Heat_No,Water_Yes",Not Included,0,1 Year,"March 1, 2024",No,525,No,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Elevator in Building",1 bed + 1 bath condo for rent in heart of entertainment district. Available starting March 1.,80 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/apartment-for-rent-in-downtown-toronto-entertainment-district/1685147307
"3 months rental ,bedroom for rent in a shared studio apartment.",1100,"St George St, Toronto, ON, M5R3L8",2024-02-13 02:35:06,,,,,,,,,,,Yes,,,,,,Bedroom for rent for a single female student or working women. Bathroom and kitchen space to be shared .,93 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/3-months-rental-bedroom-for-rent-in-a-shared-studio-apartment/1685146979
CampusOne Studio (March to August),2204,"253 College St, Toronto, ON M5T 1R5",2024-02-13 02:31:42,Apartment,Bachelor/Studio,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,0,Month-to-month,"March 1, 2024",No,30,Yes,Yes,Not Included,No,Laundry (In Building),"Gym, 24 Hour Security, Elevator in Building","CampusOne Studio for female or male from March to August!!!
24 hours’ security, gym, dining, ping pong room, game room, yoga room, etc..",41 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/campusone-studio-march-to-august/1685146724
Large Beautiful 2 Bedroom Apt at Keele and Eglinton (March 1),2495,"Lester Avenue, York, ON",2024-02-13 02:22:37,Apartment,2,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,1,1 Year,"March 1, 2024",Limited,"1,000",No,No,Not Included,No,Fridge / Freezer,,"A large, 3rd floor, approximately 1,000 square foot, 2-bedroom apartment in the fast-gentrifying Keelsdale area, on Lester Ave., nestled between predominantly single-family homes. The unit is within a 6-plex apartment building and comprises: two large bedrooms; huge living room; spacious kitchen with new appliances; plenty of closet room in the hallways and bedrooms; high ceilings; hardwood floors, two separate entrances (one from front via a lobby while the other leads to the parking lot). Bonus for long-term tenants is the new Keelsdale LRT station, merely 30 seconds on foot from the building, scheduled to open in the near future. Furthermore, located approximately 5 minutes on foot is the Westside Mall (which includes Freshco for groceries as well as Canadian Tire and Dollarama). $2,495/month plus hydro. Parking spot included. Laundromat 30 seconds from building on foot. Available March 1. References and proof of income required.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-beautiful-2-bedroom-apt-at-keele-and-eglinton-march-1/1685145952
